"date","group","session","rel.time","subject","behav1","behav2","type","change","time_hh_min"
20190817,"BA",1,1841.431,"OVP_V_BA","R","dr","primary",FALSE,1430.69051666667
20190817,"BA",1,1850.543,"ONP_V_BA","R","op","primary",FALSE,1430.84238333333
20190817,"BA",1,1852.023,"MGO_V_BA","R","op","primary",FALSE,1430.86705
20190817,"BA",1,1856.91,"NGP_V_MA","B","op","primary",FALSE,1430.9485
20190817,"BA",1,1875.425,"OMN_V_BA","R","op","primary",FALSE,1431.25708333333
20190817,"BA",1,1881.594,"BPO_V_BA","R","op","primary",FALSE,1431.3599
20190817,"BA",1,1886.976,"BTV_V_BA","R","op","primary",FALSE,1431.4496
20190817,"BA",1,1894.567,"NGP_V_MA","B","op","primary",FALSE,1431.57611666667
20190817,"BA",1,1905.239,"BPO_V_BA","R","op","primary",FALSE,1431.75398333333
20190817,"BA",1,1908.752,"MGO_V_BA","R","op","primary",FALSE,1431.81253333333
20190817,"BA",1,1916.749,"OGV_V_BA","R","op","primary",FALSE,1431.94581666667
20190817,"BA",1,1919.766,"BV_V_BA","R","op","primary",FALSE,1431.9961
20190817,"BA",1,1923.185,"OMN_V_BA","R","op","primary",FALSE,1432.05308333333
20190817,"BA",1,1926.699,"BT_V_BA","R","op","primary",FALSE,1432.11165
20190817,"BA",1,1935.431,"ONP_V_BA","R","op","primary",FALSE,1432.25718333333
20190817,"BA",1,1958.314,"BPO_V_BA","R","op","primary",FALSE,1432.63856666667
20190817,"BA",1,1976.986,"BPG_V_BA","R","op","primary",FALSE,1432.94976666667
20190817,"BA",1,1979.396,"BV_V_BA","R","op","primary",FALSE,1432.98993333333
20190817,"BA",1,1991.642,"BPO_V_BA","B","op","primary",FALSE,1433.19403333333
20190817,"BA",1,1997.719,"X118","R","op","primary",FALSE,1433.29531666667
20190817,"BA",1,1999.809,"NGP_V_MA","B","op","primary",FALSE,1433.33015
20190817,"BA",1,2003.226,"ONP_V_BA","B","op","primary",FALSE,1433.3871
20190817,"BA",1,2020.132,"MGO_V_BA","R","op","primary",FALSE,1433.66886666667
20190817,"BA",1,2021.939,"BGP_V_BA","R","op","primary",FALSE,1433.69898333333
20190817,"BA",1,2027.725,"OMN_V_BA","B","op","primary",FALSE,1433.79541666667
20190817,"BA",1,2049.183,"BOM_V_BA","B","op","primary",FALSE,1434.15305
20190817,"BA",1,2055.833,"OGV_V_BA","R","op","primary",FALSE,1434.26388333333
20190817,"BA",1,2062.766,"X118","R","op","primary",FALSE,1434.37943333333
20190817,"BA",1,2087.359,"BGP_V_BA","R","op","primary",FALSE,1434.78931666667
20190817,"BA",1,2088.414,"NGP_V_MA","B","op","primary",FALSE,1434.8069
20190817,"BA",1,2094.299,"BPO_V_BA","R","op","primary",FALSE,1434.90498333333
20190817,"BA",1,2133.039,"BPG_V_BA","R","op","primary",FALSE,1435.55065
20190817,"BA",1,2143.004,"OGV_V_BA","R","op","primary",FALSE,1435.71673333333
20190817,"BA",1,2156.205,"BTV_V_BA","R","op","primary",FALSE,1435.93675
20190817,"BA",1,2162.279,"BPO_V_BA","R","op","primary",FALSE,1436.03798333333
20190817,"BA",1,2168.927,"OMN_V_BA","R","op","primary",FALSE,1436.14878333333
20190817,"BA",1,2180.131,"NGP_V_MA","R","op","primary",FALSE,1436.33551666667
20190817,"BA",1,2189.815,"BT_V_BA","R","op","primary",FALSE,1436.49691666667
20190817,"BA",1,2210.417,"ONP_V_BA","R","op","primary",FALSE,1436.84028333333
20190817,"BA",1,2220.293,"BPO_V_BA","R","dr","primary",FALSE,1437.00488333333
20190817,"BA",1,2223.899,"BPO_V_BA","R","op","primary",FALSE,1437.06498333333
20190817,"BA",1,2259.791,"BPO_V_BA","R","op","primary",FALSE,1437.66318333333
20190817,"BA",1,2269.285,"NGP_V_MA","B","op","primary",FALSE,1437.82141666667
20190817,"BA",1,2273.083,"X118","R","op","primary",FALSE,1437.88471666667
20190817,"BA",1,2282.579,"BV_V_BA","R","op","primary",FALSE,1438.04298333333
20190817,"BA",1,2284.287,"NGP_V_MA","B","op","primary",FALSE,1438.07145
20190817,"BA",1,2301.757,"BTV_V_BA","R","op","primary",FALSE,1438.36261666667
20190817,"BA",1,2311.066,"MGO_V_BA","R","op","primary",FALSE,1438.51776666667
20190817,"BA",1,2322.745,"OMN_V_BA","B","op","primary",FALSE,1438.71241666667
20190817,"BA",1,2325.876,"OGV_V_BA","R","op","primary",FALSE,1438.7646
20190817,"BA",1,2329.389,"NGP_V_MA","R","op","primary",FALSE,1438.82315
20190817,"BA",1,2346.955,"OGV_V_BA","R","op","primary",FALSE,1439.11591666667
20190817,"BA",1,2352.174,"BON_V_BA","R","op","primary",FALSE,1439.2029
20190817,"BA",1,2364.238,"MGO_V_BA","B","op","primary",FALSE,1439.40396666667
20190817,"BA",1,2394.145,"BON_V_BA","R","op","primary",FALSE,1439.90241666667
20190817,"BA",1,2404.395,"ONP_V_BA","R","op","primary",FALSE,1440.07325
20190817,"BA",1,2420.728,"BTV_V_BA","R","op","primary",FALSE,1440.34546666667
20190817,"BA",1,2428.327,"X118","R","op","primary",FALSE,1440.47211666667
20190817,"BA",1,2435.825,"MGV_V_BA","R","op","primary",FALSE,1440.59708333333
20190817,"BA",1,2439.526,"MVT_V_BA","B","op","primary",FALSE,1440.65876666667
20190817,"BA",1,2441.713,"NGP_V_MA","B","op","primary",FALSE,1440.69521666667
20190817,"BA",1,2457.573,"MVT_V_BA","B","op","primary",FALSE,1440.95955
20190817,"BA",1,2461.545,"BON_V_BA","R","op","primary",FALSE,1441.02575
20190817,"BA",1,2478.45,"MPT_V_BA","R","op","primary",FALSE,1441.3075
20190817,"BA",1,2480.632,"BON_V_BA","R","op","primary",FALSE,1441.34386666667
20190817,"BA",1,2497.938,"BON_V_BA","R","op","primary",FALSE,1441.6323
20190817,"BA",1,2500.312,"MVT_V_BA","B","op","primary",FALSE,1441.67186666667
20190817,"BA",1,2552.061,"BON_V_BA","R","op","primary",FALSE,1442.53435
20190817,"BA",1,2586.529,"MVT_V_BA","B","op","primary",FALSE,1443.10881666667
20190817,"BA",1,2602.288,"BON_V_BA","R","op","primary",FALSE,1443.37146666667
20190817,"BA",1,2621.752,"MVT_V_BA","B","op","primary",FALSE,1443.69586666667
20190817,"BA",1,2628.209,"BON_V_BA","R","dr","primary",FALSE,1443.80348333333
20190817,"BA",1,2632.672,"BON_V_BA","R","op","primary",FALSE,1443.87786666667
20190817,"BA",1,2645.966,"MVT_V_BA","R","dr","primary",FALSE,1444.09943333333
20190817,"BA",1,2649.196,"MVT_V_BA","B","op","primary",FALSE,1444.15326666667
20190817,"BA",1,2658.213,"MVT_V_BA","B","op","primary",FALSE,1444.30355
20190817,"BA",1,2699.044,"MTV_V_BA","B","op","primary",FALSE,1444.98406666667
20190817,"BA",1,2739.645,"BON_V_BA","R","op","primary",FALSE,1445.66075
20190817,"BA",1,2753.225,"BON_V_BA","R","op","primary",FALSE,1445.88708333333
20190817,"BA",1,2759.299,"BOM_V_BA","R","op","primary",FALSE,1445.98831666667
20190817,"BA",1,2762.721,"ONP_V_BA","R","op","primary",FALSE,1446.04535
20190817,"BA",1,2785.888,"MTV_V_BA","B","op","primary",FALSE,1446.43146666667
20190817,"BA",1,2800.607,"BTV_V_BA","B","op","primary",FALSE,1446.67678333333
20190817,"BA",1,2836.784,"MTV_V_BA","B","op","primary",FALSE,1447.27973333333
20190817,"BA",1,2841.725,"ONP_V_BA","R","op","primary",FALSE,1447.36208333333
20190817,"BA",1,2849.697,"BOM_V_BA","R","op","primary",FALSE,1447.49495
20190817,"BA",1,2935.911,"BOM_V_BA","R","op","primary",FALSE,1448.93185
20190817,"BA",1,2945.124,"ONP_V_BA","R","op","primary",FALSE,1449.0854
20190817,"BA",1,3018.709,"ONP_V_BA","R","op","primary",FALSE,1450.31181666667
20190817,"BA",1,3050.61,"BTV_V_BA","R","op","primary",FALSE,1450.8435
20190817,"BA",1,3066.466,"MTV_V_BA","R","op","primary",FALSE,1451.10776666667
20190817,"BA",1,3111.19,"ONP_V_BA","R","op","primary",FALSE,1451.85316666667
20190817,"BA",1,3799.831,"BON_V_BA","R","op","primary",FALSE,1463.33051666667
20190817,"BA",1,3853.287,"BON_V_BA","R","op","primary",FALSE,1464.22145
20190817,"BA",1,3873.701,"MGV_V_BA","R","op","primary",FALSE,1464.56168333333
20190817,"BA",1,3910.927,"BON_V_BA","R","op","primary",FALSE,1465.18211666667
20190817,"BA",1,3937.227,"MGV_V_BA","R","op","primary",FALSE,1465.62045
20190817,"BA",1,4195.23,"OVM_V_BA","R","op","primary",FALSE,1469.9205
20190817,"BA",1,4218.199,"BNO_V_BA","R","op","primary",FALSE,1470.30331666667
20190817,"BA",1,4223.23,"OVM_V_BA","R","dr","primary",FALSE,1470.38716666667
20190817,"BA",1,4224.561,"OVM_V_BA","R","op","primary",FALSE,1470.40935
20190817,"BA",1,4253.34,"MGV_V_BA","R","op","primary",FALSE,1470.889
20190817,"BA",1,4302.424,"OVM_V_BA","R","op","primary",FALSE,1471.70706666667
20190817,"BA",1,4389.302,"OVM_V_BA","R","op","primary",FALSE,1473.15503333333
20190817,"BA",1,4416.172,"NPG_V_MA","R","op","primary",FALSE,1473.60286666667
20190817,"BA",1,6928.819,"BON_V_BA","R","op","primary",FALSE,1515.48031666667
20190819,"BA",1,206.429,"MGV_V_BA","R","op","primary",FALSE,1403.44048333333
20190819,"BA",1,213.886,"MVT_V_BA","B","op","primary",FALSE,1403.56476666667
20190819,"BA",1,228.684,"BON_V_BA","B","op","primary",FALSE,1403.8114
20190819,"BA",1,246.338,"BON_V_BA","R","op","primary",FALSE,1404.10563333333
20190819,"BA",1,248.884,"NGP_V_MA","B","op","primary",FALSE,1404.14806666667
20190819,"BA",1,262.614,"BON_V_BA","R","op","primary",FALSE,1404.3769
20190819,"BA",1,265.549,"BGP_V_BA","R","op","primary",FALSE,1404.42581666667
20190819,"BA",1,266.652,"MVT_V_BA","B","op","primary",FALSE,1404.4442
20190819,"BA",1,272.648,"BON_V_BA","R","op","primary",FALSE,1404.54413333333
20190819,"BA",1,284.897,"MVT_V_BA","B","op","primary",FALSE,1404.74828333333
20190819,"BA",1,286.14,"MTV_V_BA","R","op","primary",FALSE,1404.769
20190819,"BA",1,289.495,"NGP_V_MA","R","op","primary",FALSE,1404.82491666667
20190819,"BA",1,291.953,"BGV_V_BA","B","op","primary",FALSE,1404.86588333333
20190819,"BA",1,297.926,"BON_V_BA","R","dr","primary",FALSE,1404.96543333333
20190819,"BA",1,300.407,"BON_V_BA","R","dr","primary",FALSE,1405.00678333333
20190819,"BA",1,302.354,"BON_V_BA","R","op","primary",FALSE,1405.03923333333
20190819,"BA",1,302.853,"BGP_V_BA","R","op","primary",FALSE,1405.04755
20190819,"BA",1,329.577,"BON_V_BA","R","op","primary",FALSE,1405.49295
20190819,"BA",1,335.495,"MTV_V_BA","R","dr","primary",FALSE,1405.59158333333
20190819,"BA",1,336.283,"NGP_V_MA","R","op","primary",FALSE,1405.60471666667
20190819,"BA",1,340.375,"MTV_V_BA","B","op","primary",FALSE,1405.67291666667
20190819,"BA",1,345.316,"BGP_V_BA","R","op","primary",FALSE,1405.75526666667
20190819,"BA",1,359.011,"BPO_V_BA","B","op","primary",FALSE,1405.98351666667
20190819,"BA",1,374.141,"X118","R","op","primary",FALSE,1406.23568333333
20190819,"BA",1,376.769,"BPO_V_BA","R","op","primary",FALSE,1406.27948333333
20190819,"BA",1,394.499,"NGP_V_MA","R","op","primary",FALSE,1406.57498333333
20190819,"BA",1,399.934,"OVP_V_BA","R","op","primary",FALSE,1406.66556666667
20190819,"BA",1,405.333,"BPO_V_BA","B","op","primary",FALSE,1406.75555
20190819,"BA",1,407.671,"OVN_V_BA","R","op","primary",FALSE,1406.79451666667
20190819,"BA",1,412.823,"X118","R","op","primary",FALSE,1406.88038333333
20190819,"BA",1,415.223,"TPN_V_BA","R","op","primary",FALSE,1406.92038333333
20190819,"BA",1,427.462,"BGP_V_BA","R","op","primary",FALSE,1407.12436666667
20190819,"BA",1,428.877,"BT_V_BA","R","op","primary",FALSE,1407.14795
20190819,"BA",1,441.855,"BPB_V_BA","B","op","primary",FALSE,1407.36425
20190819,"BA",1,448.685,"ONP_V_BA","R","op","primary",FALSE,1407.47808333333
20190819,"BA",1,464.328,"BPO_V_BA","B","op","primary",FALSE,1407.7388
20190819,"BA",1,478.191,"BPO_V_BA","B","op","primary",FALSE,1407.96985
20190819,"BA",1,486.806,"X118","R","op","primary",FALSE,1408.11343333333
20190819,"BA",1,488.815,"BGP_V_BA","R","op","primary",FALSE,1408.14691666667
20190819,"BA",1,493.73,"MTV_V_BA","R","op","primary",FALSE,1408.22883333333
20190819,"BA",1,495.711,"MGO_V_BA","R","op","primary",FALSE,1408.26185
20190819,"BA",1,497.364,"OVN_V_BA","R","op","primary",FALSE,1408.2894
20190819,"BA",1,500.379,"OGV_V_BA","R","op","primary",FALSE,1408.33965
20190819,"BA",1,502.032,"BGV_V_BA","R","op","primary",FALSE,1408.3672
20190819,"BA",1,503.496,"NGP_V_MA","R","op","primary",FALSE,1408.3916
20190819,"BA",1,505.576,"BPO_V_BA","R","op","primary",FALSE,1408.42626666667
20190819,"BA",1,520.197,"BOM_V_BA","R","op","primary",FALSE,1408.66995
20190819,"BA",1,526.849,"MGO_V_BA","R","op","primary",FALSE,1408.78081666667
20190819,"BA",1,533.922,"NGP_V_MA","R","op","primary",FALSE,1408.8987
20190819,"BA",1,535.953,"ONP_V_BA","R","op","primary",FALSE,1408.93255
20190819,"BA",1,540.607,"BNO_V_BA","R","op","primary",FALSE,1409.01011666667
20190819,"BA",1,542.698,"BGV_V_BA","R","op","primary",FALSE,1409.04496666667
20190819,"BA",1,546.717,"BPO_V_BA","R","op","primary",FALSE,1409.11195
20190819,"BA",1,550.677,"BOM_V_BA","R","op","primary",FALSE,1409.17795
20190819,"BA",1,558.279,"BOG_V_BA","R","op","primary",FALSE,1409.30465
20190819,"BA",1,560.803,"OGV_V_BA","R","op","primary",FALSE,1409.34671666667
20190819,"BA",1,571.027,"BPO_V_BA","R","op","primary",FALSE,1409.51711666667
20190819,"BA",1,582.536,"ONP_V_BA","R","op","primary",FALSE,1409.70893333333
20190819,"BA",1,584.72,"NGP_V_MA","B","op","primary",FALSE,1409.74533333333
20190819,"BA",1,597.665,"X118","R","op","primary",FALSE,1409.96108333333
20190819,"BA",1,599.22,"BPO_V_BA","B","op","primary",FALSE,1409.987
20190819,"BA",1,600.799,"MTV_V_BA","R","op","primary",FALSE,1410.01331666667
20190819,"BA",1,604.997,"BGP_V_BA","R","op","primary",FALSE,1410.08328333333
20190819,"BA",1,618.395,"BPB_V_BA","R","op","primary",FALSE,1410.30658333333
20190819,"BA",1,629.195,"BPO_V_BA","B","op","primary",FALSE,1410.48658333333
20190819,"BA",1,632.648,"OGV_V_BA","R","op","primary",FALSE,1410.54413333333
20190819,"BA",1,640.864,"OVN_V_BA","R","op","primary",FALSE,1410.68106666667
20190819,"BA",1,644.127,"BOM_V_BA","R","op","primary",FALSE,1410.73545
20190819,"BA",1,645.532,"BPO_V_BA","R","op","primary",FALSE,1410.75886666667
20190819,"BA",1,647.059,"X118","R","op","primary",FALSE,1410.78431666667
20190819,"BA",1,651.027,"BNO_V_BA","R","op","primary",FALSE,1410.85045
20190819,"BA",1,662.751,"X118","R","op","primary",FALSE,1411.04585
20190819,"BA",1,663.725,"NGP_V_MA","B","op","primary",FALSE,1411.06208333333
20190819,"BA",1,667.805,"MGV_V_BA","R","op","primary",FALSE,1411.13008333333
20190819,"BA",1,670.583,"BOM_V_BA","R","op","primary",FALSE,1411.17638333333
20190819,"BA",1,673.131,"ONP_V_BA","R","op","primary",FALSE,1411.21885
20190819,"BA",1,675.506,"BPO_V_BA","R","op","primary",FALSE,1411.25843333333
20190819,"BA",1,677.184,"BGP_V_BA","R","op","primary",FALSE,1411.2864
20190819,"BA",1,685.479,"BPG_V_BA","R","op","primary",FALSE,1411.42465
20190819,"BA",1,692.615,"ONP_V_BA","R","op","primary",FALSE,1411.54358333333
20190819,"BA",1,710.35,"BOM_V_BA","B","op","primary",FALSE,1411.83916666667
20190819,"BA",1,712.865,"BPB_V_BA","R","op","primary",FALSE,1411.88108333333
20190819,"BA",1,721.875,"MVT_V_BA","B","op","primary",FALSE,1412.03125
20190819,"BA",1,726.623,"MTV_V_BA","R","op","primary",FALSE,1412.11038333333
20190819,"BA",1,728.504,"ONP_V_BA","R","op","primary",FALSE,1412.14173333333
20190819,"BA",1,732.043,"BNO_V_BA","R","op","primary",FALSE,1412.20071666667
20190819,"BA",1,736.146,"NGP_V_MA","R","op","primary",FALSE,1412.2691
20190819,"BA",1,738.105,"BGP_V_BA","R","op","primary",FALSE,1412.30175
20190819,"BA",1,745.95,"X118","R","op","primary",FALSE,1412.4325
20190819,"BA",1,753.294,"ONV_V_BA","R","op","primary",FALSE,1412.5549
20190819,"BA",1,757.62,"BPG_V_BA","R","op","primary",FALSE,1412.627
20190819,"BA",1,764.332,"ONV_V_BA","R","op","primary",FALSE,1412.73886666667
20190819,"BA",1,768.976,"MVT_V_BA","B","op","primary",FALSE,1412.81626666667
20190819,"BA",1,772.284,"OGV_V_BA","R","op","primary",FALSE,1412.8714
20190819,"BA",1,774.209,"BOM_V_BA","R","op","primary",FALSE,1412.90348333333
20190819,"BA",1,776.12,"MGO_V_BA","R","op","primary",FALSE,1412.93533333333
20190819,"BA",1,778.349,"BGV_V_BA","R","op","primary",FALSE,1412.97248333333
20190819,"BA",1,785.629,"BNO_V_BA","R","op","primary",FALSE,1413.09381666667
20190819,"BA",1,878.58,"ONP_V_BA","R","op","primary",FALSE,1414.643
20190819,"BA",1,885.128,"BOM_V_BA","R","op","primary",FALSE,1414.75213333333
20190819,"BA",1,894.801,"ONV_V_BA","R","op","primary",FALSE,1414.91335
20190819,"BA",1,896.342,"MGV_V_BA","R","op","primary",FALSE,1414.93903333333
20190819,"BA",1,901.609,"OGV_V_BA","R","op","primary",FALSE,1415.02681666667
20190819,"BA",1,904.11,"MVT_V_BA","B","dr","primary",FALSE,1415.0685
20190819,"BA",1,906.522,"BNO_V_BA","R","op","primary",FALSE,1415.1087
20190819,"BA",1,907.891,"MVT_V_BA","R","op","primary",FALSE,1415.13151666667
20190819,"BA",1,910.645,"BON_V_BA","R","op","primary",FALSE,1415.17741666667
20190819,"BA",1,913.654,"ONV_V_BA","R","op","primary",FALSE,1415.22756666667
20190819,"BA",1,920.125,"MVT_V_BA","B","op","primary",FALSE,1415.33541666667
20190819,"BA",1,920.814,"X118","R","op","primary",FALSE,1415.3469
20190819,"BA",1,930.989,"BOM_V_BA","B","op","primary",FALSE,1415.51648333333
20190819,"BA",1,936.689,"MVT_V_BA","B","op","primary",FALSE,1415.61148333333
20190819,"BA",1,955.362,"NGP_V_MA","R","op","primary",FALSE,1415.9227
20190819,"BA",1,978.948,"OGV_V_BA","R","op","primary",FALSE,1416.3158
20190819,"BA",1,980.347,"BOM_V_BA","R","op","primary",FALSE,1416.33911666667
20190819,"BA",1,982.249,"BNO_V_BA","R","op","primary",FALSE,1416.37081666667
20190819,"BA",1,983.742,"X118","R","op","primary",FALSE,1416.3957
20190819,"BA",1,984.768,"ONV_V_BA","R","op","primary",FALSE,1416.4128
20190819,"BA",1,986.444,"BPG_V_BA","R","op","primary",FALSE,1416.44073333333
20190819,"BA",1,989.192,"ONP_V_BA","R","op","primary",FALSE,1416.48653333333
20190819,"BA",1,992.292,"MVT_V_BA","B","op","primary",FALSE,1416.5382
20190819,"BA",1,994.162,"NGP_V_MA","B","op","primary",FALSE,1416.56936666667
20190819,"BA",1,999.188,"BOG_V_BA","R","op","primary",FALSE,1416.65313333333
20190819,"BA",1,1014.702,"ONV_V_BA","R","op","primary",FALSE,1416.9117
20190819,"BA",1,1023.114,"ONP_V_BA","R","op","primary",FALSE,1417.0519
20190819,"BA",1,1030.325,"BT_V_BA","B","op","primary",FALSE,1417.17208333333
20190819,"BA",1,1033.303,"BON_V_BA","R","op","primary",FALSE,1417.22171666667
20190819,"BA",1,1039.586,"ONV_V_BA","R","dr","primary",FALSE,1417.32643333333
20190819,"BA",1,1043.593,"ONV_V_BA","R","op","primary",FALSE,1417.39321666667
20190819,"BA",1,1053.691,"MVT_V_BA","R","op","primary",FALSE,1417.56151666667
20190819,"BA",1,1059.077,"MVT_V_BA","R","op","primary",FALSE,1417.65128333333
20190819,"BA",1,1071.604,"MGV_V_BA","R","op","primary",FALSE,1417.86006666667
20190819,"BA",1,1073.553,"BOM_V_BA","R","op","primary",FALSE,1417.89255
20190819,"BA",1,1073.775,"BNO_V_BA","R","op","primary",FALSE,1417.89625
20190819,"BA",1,1076.098,"MVT_V_BA","R","op","primary",FALSE,1417.93496666667
20190819,"BA",1,1078.147,"NGP_V_MA","B","op","primary",FALSE,1417.96911666667
20190819,"BA",1,1081.768,"ONP_V_BA","R","op","primary",FALSE,1418.02946666667
20190819,"BA",1,1083.215,"BOG_V_BA","R","op","primary",FALSE,1418.05358333333
20190819,"BA",1,1096.14,"MVT_V_BA","R","op","primary",FALSE,1418.269
20190819,"BA",1,1100.694,"BPG_V_BA","R","op","primary",FALSE,1418.3449
20190819,"BA",1,1104.669,"ONV_V_BA","R","op","primary",FALSE,1418.41115
20190819,"BA",1,1112.057,"BPB_V_BA","R","op","primary",FALSE,1418.53428333333
20190819,"BA",1,1113.93,"OGV_V_BA","R","op","primary",FALSE,1418.5655
20190819,"BA",1,1116.036,"ONP_V_BA","R","op","primary",FALSE,1418.6006
20190819,"BA",1,1121.462,"X118","R","op","primary",FALSE,1418.69103333333
20190819,"BA",1,1126.413,"NGP_V_MA","R","op","primary",FALSE,1418.77355
20190819,"BA",1,1140.84,"BOM_V_BA","R","op","primary",FALSE,1419.014
20190819,"BA",1,1142.843,"ONP_V_BA","R","op","primary",FALSE,1419.04738333333
20190819,"BA",1,1145.073,"BNO_V_BA","R","op","primary",FALSE,1419.08455
20190819,"BA",1,1148.228,"BPG_V_BA","B","op","primary",FALSE,1419.13713333333
20190819,"BA",1,1155.251,"X118","R","op","primary",FALSE,1419.25418333333
20190819,"BA",1,1158.66,"BPO_V_BA","R","op","primary",FALSE,1419.311
20190819,"BA",1,1161.212,"BOG_V_BA","R","op","primary",FALSE,1419.35353333333
20190819,"BA",1,1178.148,"NGP_V_MA","B","op","primary",FALSE,1419.6358
20190819,"BA",1,1181.765,"OVP_V_BA","B","op","primary",FALSE,1419.69608333333
20190819,"BA",1,1183.928,"ONP_V_BA","R","op","primary",FALSE,1419.73213333333
20190819,"BA",1,1185.782,"BPO_V_BA","R","op","primary",FALSE,1419.76303333333
20190819,"BA",1,1190.484,"ONV_V_BA","R","op","primary",FALSE,1419.8414
20190819,"BA",1,1193.731,"OGV_V_BA","R","op","primary",FALSE,1419.89551666667
20190819,"BA",1,1198.26,"BPO_V_BA","B","op","primary",FALSE,1419.971
20190819,"BA",1,1206.334,"BNO_V_BA","R","op","primary",FALSE,1420.10556666667
20190819,"BA",1,1215.606,"BPG_V_BA","R","op","primary",FALSE,1420.2601
20190819,"BA",1,1218.414,"BOM_V_BA","R","op","primary",FALSE,1420.3069
20190819,"BA",1,1222.895,"BOM_V_BA","B","op","primary",FALSE,1420.38158333333
20190819,"BA",1,1224.916,"NGP_V_MA","B","op","primary",FALSE,1420.41526666667
20190819,"BA",1,1230.452,"BPO_V_BA","R","op","primary",FALSE,1420.50753333333
20190819,"BA",1,1233.179,"OGV_V_BA","R","op","primary",FALSE,1420.55298333333
20190819,"BA",1,1251.878,"MTV_V_BA","B","op","primary",FALSE,1420.86463333333
20190819,"BA",1,1255.055,"ONV_V_BA","R","op","primary",FALSE,1420.91758333333
20190819,"BA",1,1259.252,"BPO_V_BA","R","op","primary",FALSE,1420.98753333333
20190819,"BA",1,1370.227,"ONP_V_BA","R","op","primary",FALSE,1422.83711666667
20190819,"BA",1,1372.132,"MGO_V_BA","R","op","primary",FALSE,1422.86886666667
20190819,"BA",1,1377.813,"BPG_V_BA","R","dr","primary",FALSE,1422.96355
20190819,"BA",1,1379.439,"BPG_V_BA","B","op","primary",FALSE,1422.99065
20190819,"BA",1,1382.69,"ONV_V_BA","R","op","primary",FALSE,1423.04483333333
20190819,"BA",1,1385.129,"MVT_V_BA","R","op","primary",FALSE,1423.08548333333
20190819,"BA",1,1387.857,"OGV_V_BA","R","op","primary",FALSE,1423.13095
20190819,"BA",1,1390.106,"NGP_V_MA","R","op","primary",FALSE,1423.16843333333
20190819,"BA",1,1392.444,"MTV_V_BA","R","op","primary",FALSE,1423.2074
20190819,"BA",1,1396.99,"MVT_V_BA","R","dr","primary",FALSE,1423.28316666667
20190819,"BA",1,1399.314,"MGV_V_BA","R","op","primary",FALSE,1423.3219
20190819,"BA",1,1403.041,"MVT_V_BA","R","op","primary",FALSE,1423.38401666667
20190819,"BA",1,1439.373,"X118","R","op","primary",FALSE,1423.98955
20190819,"BA",1,1441.849,"MGO_V_BA","R","op","primary",FALSE,1424.03081666667
20190819,"BA",1,1461.323,"NGP_V_MA","B","op","primary",FALSE,1424.35538333333
20190819,"BA",1,1461.8,"BPB_V_BA","B","op","primary",FALSE,1424.36333333333
20190819,"BA",1,1463.137,"ONP_V_BA","R","op","primary",FALSE,1424.38561666667
20190819,"BA",1,1464.883,"OVP_V_BA","R","op","primary",FALSE,1424.41471666667
20190819,"BA",1,1469.661,"BNO_V_BA","R","op","primary",FALSE,1424.49435
20190819,"BA",1,1471.287,"BPG_V_BA","R","op","primary",FALSE,1424.52145
20190819,"BA",1,1472.714,"MTV_V_BA","R","op","primary",FALSE,1424.54523333333
20190819,"BA",1,1478.215,"BPO_V_BA","R","op","primary",FALSE,1424.63691666667
20190819,"BA",1,1482.021,"OGV_V_BA","R","op","primary",FALSE,1424.70035
20190819,"BA",1,1487.543,"BOM_V_BA","B","op","primary",FALSE,1424.79238333333
20190819,"BA",1,1491.174,"ONV_V_BA","R","op","primary",FALSE,1424.8529
20190819,"BA",1,1502.986,"OVN_V_BA","R","op","primary",FALSE,1425.04976666667
20190819,"BA",1,1504.942,"NGP_V_MA","B","op","primary",FALSE,1425.08236666667
20190819,"BA",1,1509.218,"MTV_V_BA","R","op","primary",FALSE,1425.15363333333
20190819,"BA",1,1512.619,"X118","R","op","primary",FALSE,1425.21031666667
20190819,"BA",1,1530.143,"MGO_V_BA","R","op","primary",FALSE,1425.50238333333
20190819,"BA",1,1536.495,"BOM_V_BA","R","dr","primary",FALSE,1425.60825
20190819,"BA",1,1541.238,"BOM_V_BA","R","op","primary",FALSE,1425.6873
20190819,"BA",1,1548.504,"BPO_V_BA","B","op","primary",FALSE,1425.8084
20190819,"BA",1,1558.495,"ONV_V_BA","R","op","primary",FALSE,1425.97491666667
20190819,"BA",1,1560.711,"OGV_V_BA","R","op","primary",FALSE,1426.01185
20190819,"BA",1,1562.745,"ONP_V_BA","R","op","primary",FALSE,1426.04575
20190819,"BA",1,1567.726,"BPG_V_BA","R","op","primary",FALSE,1426.12876666667
20190819,"BA",1,1571.78,"BPB_V_BA","B","op","primary",FALSE,1426.19633333333
20190819,"BA",1,1574.514,"NGP_V_MA","B","op","primary",FALSE,1426.2419
20190819,"BA",1,1578.614,"BPO_V_BA","R","op","primary",FALSE,1426.31023333333
20190819,"BA",1,1601.692,"OVP_V_BA","R","dr","primary",FALSE,1426.69486666667
20190819,"BA",1,1611.903,"X118","R","op","primary",FALSE,1426.86505
20190819,"BA",1,1618.762,"X118","R","op","primary",FALSE,1426.97936666667
20190819,"BA",1,1621.909,"BT_V_BA","R","op","primary",FALSE,1427.03181666667
20190819,"BA",1,1630.018,"OVN_V_BA","R","op","primary",FALSE,1427.16696666667
