"","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout","sex_index","age_index","s_male_red","s_male_blue","s_adult_red","s_adult_blue","rank_index","roost","s_roost_red","s_roost_blue"
"1338",20190821,2,"VPG_V_BA","1-RED",1328.31,4,"op","Rop","R","op","BA",1,0,1,106,0,15,1338,104,0,"1","3",0,0,15,0,NA,3,15,0
"1339",20190821,2,"X118","1-RED",1336.179,6,"op","Rop","R","op","BA",1,0,1,1,6,6,1339,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1340",20190821,2,"MTV_V_BA","1-BLUE",1347.457,5,"op","Bop","B","op","BA",0,1,1,48,0,0,1340,46,0,"1","0",0,0,0,0,NA,1,0,0
"1341",20190821,2,"X118","1-RED",1362.217,6,"op","Rop","R","op","BA",1,0,1,1,6,6,1341,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1342",20190821,2,"TNP_V_BA","1-RED",1372.001,6,"op","Rop","R","op","BA",1,0,1,92,0,0,1342,90,0,"0","0",0,0,0,0,NA,NA,0,0
"1343",20190821,2,"X136","1-BLUE",1376.293,6,"op","Bop","B","op","BA",0,1,1,2,0,1,1343,108,0,"1","2",0,0,1,0,NA,NA,1,0
"1344",20190821,2,"X118","1-RED",1379.523,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1344,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1345",20190821,2,"ONV_V_BA","1-RED",1395.071,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1345,68,0,"1","2",0,0,0,0,NA,1,0,0
"1346",20190821,2,"MTV_V_BA","1-RED",1396.288,6,"op","Rop","R","op","BA",1,0,1,48,0,0,1346,46,0,"1","0",0,0,0,0,NA,1,0,0
"1347",20190821,2,"MTM_V_BA","1-RED",1401.272,3,"op","Rop","R","op","BA",1,0,1,46,0,1,1347,44,0,"1","2",1,0,1,0,30,1,1,0
"1348",20190821,2,"NOT_V_MA","1-RED",1403.722,4,"op","Rop","R","op","BA",1,0,1,57,0,0,1348,55,0,"0","2",0,0,0,0,NA,1,0,0
"1349",20190821,2,"ONV_V_BA","1-RED",1406.487,5,"op","Rop","R","op","BA",1,0,1,70,0,0,1349,68,0,"1","2",0,0,0,0,NA,1,0,0
"1350",20190821,2,"MGO_V_BA","1-RED",1412.534,2,"op","Rop","R","op","BA",1,0,1,37,2,5,1350,35,0,"0","0",0,0,5,2,34,1,5,2
"1351",20190821,2,"BTV_V_BA","1-RED",1415.356,3,"op","Rop","R","op","BA",1,0,1,30,19,42,1351,28,0,"0","2",0,0,42,19,71,1,42,19
"1352",20190821,2,"X136","1-RED",1420.987,4,"op","Rop","R","op","BA",1,0,1,2,0,1,1352,108,0,"1","2",0,0,1,0,NA,NA,1,0
"1353",20190821,2,"VPG_V_BA","1-RED",1426.216,2,"op","Rop","R","op","BA",1,0,1,106,0,15,1353,104,0,"1","3",0,0,15,0,NA,3,15,0
"1354",20190821,2,"ONV_V_BA","1-RED",1433.277,7,"op","Rop","R","op","BA",1,0,1,70,0,0,1354,68,0,"1","2",0,0,0,0,NA,1,0,0
"1355",20190821,2,"ONV_V_BA","1-RED",1442.182,4,"op","Rop","R","op","BA",1,0,1,70,0,0,1355,68,0,"1","2",0,0,0,0,NA,1,0,0
"1356",20190821,2,"OVP_V_BA","1-RED",1444.36,4,"op","Rop","R","op","BA",1,0,1,79,0,0,1356,77,0,"1","2",0,0,0,0,NA,1,0,0
"1357",20190821,2,"MTB_V_BA","1-RED",1456.148,5,"op","Rop","R","op","BA",1,0,1,45,0,0,1357,43,0,"0","0",0,0,0,0,83,1,0,0
"1358",20190821,2,"MTV_V_BA","1-RED",1464.506,3,"op","Rop","R","op","BA",1,0,1,48,0,0,1358,46,0,"1","0",0,0,0,0,NA,1,0,0
"1359",20190821,2,"X118","1-RED",1468.344,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1359,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1360",20190821,2,"MGO_V_BA","1-RED",1473.13,4,"op","Rop","R","op","BA",1,0,1,37,2,5,1360,35,0,"0","0",0,0,5,2,34,1,5,2
"1361",20190821,2,"ONV_V_BA","1-RED",1477.444,3,"op","Rop","R","op","BA",1,0,1,70,0,0,1361,68,0,"1","2",0,0,0,0,NA,1,0,0
"1362",20190821,2,"TNP_V_BA","1-RED",1481.982,3,"op","Rop","R","op","BA",1,0,1,92,0,0,1362,90,0,"0","0",0,0,0,0,NA,NA,0,0
"1363",20190821,2,"VPG_V_BA","1-RED",1486.313,2,"op","Rop","R","op","BA",1,0,1,106,0,15,1363,104,0,"1","3",0,0,15,0,NA,3,15,0
"1364",20190821,2,"ONV_V_BA","1-RED",1494.19,5,"op","Rop","R","op","BA",1,0,1,70,0,0,1364,68,0,"1","2",0,0,0,0,NA,1,0,0
"1365",20190821,2,"MTV_V_BA","1-RED",1494.451,5,"op","Rop","R","op","BA",1,0,1,48,0,0,1365,46,0,"1","0",0,0,0,0,NA,1,0,0
"1366",20190821,2,"ONV_V_BA","1-RED",1502.302,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1366,68,0,"1","2",0,0,0,0,NA,1,0,0
"1367",20190821,2,"MTM_V_BA","1-RED",1508.391,6,"op","Rop","R","op","BA",1,0,1,46,0,1,1367,44,0,"1","2",1,0,1,0,30,1,1,0
"1368",20190821,2,"BT_V_BA","1-RED",1513.291,7,"op","Rop","R","op","BA",1,0,1,27,0,0,1368,25,0,"1","3",0,0,0,0,3,1,0,0
"1369",20190821,2,"TMG_V_BA","1-RED",1516.793,6,"op","Rop","R","op","BA",1,0,1,87,0,0,1369,85,0,"1","0",0,0,0,0,NA,3,0,0
"1370",20190821,2,"X118","1-RED",1521.121,6,"op","Rop","R","op","BA",1,0,1,1,6,6,1370,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1371",20190821,2,"OVP_V_BA","1-RED",1527.095,6,"op","Rop","R","op","BA",1,0,1,79,0,0,1371,77,0,"1","2",0,0,0,0,NA,1,0,0
"1372",20190821,2,"NOT_V_MA","1-RED",1533.179,7,"op","Rop","R","op","BA",1,0,1,57,0,0,1372,55,0,"0","2",0,0,0,0,NA,1,0,0
"1373",20190821,2,"X136","1-RED",1550.454,5,"op","Rop","R","op","BA",1,0,1,2,0,1,1373,108,0,"1","2",0,0,1,0,NA,NA,1,0
"1374",20190821,2,"TMG_V_BA","1-BLUE",1555.072,6,"op","Bop","B","op","BA",0,1,1,87,0,0,1374,85,0,"1","0",0,0,0,0,NA,3,0,0
"1375",20190821,2,"BT_V_BA","1-BLUE",1566.877,4,"op","Bop","B","op","BA",0,1,1,27,0,0,1375,25,0,"1","3",0,0,0,0,3,1,0,0
"1376",20190821,2,"ONV_V_BA","1-RED",1594.053,8,"op","Rop","R","op","BA",1,0,1,70,0,0,1376,68,0,"1","2",0,0,0,0,NA,1,0,0
"1377",20190821,2,"MTM_V_BA","1-RED",1598.963,7,"op","Rop","R","op","BA",1,0,1,46,0,1,1377,44,0,"1","2",1,0,1,0,30,1,1,0
"1378",20190821,2,"BGP_V_BA","1-RED",1726.346,3,"op","Rop","R","op","BA",1,0,1,8,17,20,1378,6,0,"1","2",20,17,20,17,19,1,20,17
"1379",20190821,2,"MTM_V_BA","1-RED",1740.907,6,"op","Rop","R","op","BA",1,0,1,46,0,1,1379,44,0,"1","2",1,0,1,0,30,1,1,0
"1380",20190821,2,"BT_V_BA","1-RED",1743.28,6,"op","Rop","R","op","BA",1,0,1,27,0,0,1380,25,0,"1","3",0,0,0,0,3,1,0,0
"1381",20190821,2,"BV_V_BA","1-RED",1744.966,6,"op","Rop","R","op","BA",1,0,1,31,0,0,1381,29,0,"1","3",0,0,0,0,44,2,0,0
"1382",20190821,2,"OVP_V_BA","1-RED",1747.416,5,"op","Rop","R","op","BA",1,0,1,79,0,0,1382,77,0,"1","2",0,0,0,0,NA,1,0,0
"1383",20190821,2,"ONV_V_BA","1-RED",1750.715,4,"op","Rop","R","op","BA",1,0,1,70,0,0,1383,68,0,"1","2",0,0,0,0,NA,1,0,0
"1384",20190821,2,"X118","1-RED",1753.14,4,"op","Rop","R","op","BA",1,0,1,1,6,6,1384,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1385",20190821,2,"VPG_V_BA","1-RED",1760.266,6,"op","Rop","R","op","BA",1,0,1,106,0,15,1385,104,0,"1","3",0,0,15,0,NA,3,15,0
"1386",20190821,2,"MGO_V_BA","1-RED",1765.607,6,"op","Rop","R","op","BA",1,0,1,37,2,5,1386,35,0,"0","0",0,0,5,2,34,1,5,2
"1387",20190821,2,"BTV_V_BA","1-BLUE",1769.136,5,"op","Bop","B","op","BA",0,1,1,30,19,42,1387,28,0,"0","2",0,0,42,19,71,1,42,19
"1388",20190821,2,"BTB_V_BA","1-BLUE",1773.84,6,"op","Bop","B","op","BA",0,1,1,28,0,0,1388,26,0,"0","2",0,0,0,0,92,1,0,0
"1389",20190821,2,"Msmu_BA","1-RED",1775.283,5,"op","Rop","R","op","BA",1,0,1,44,0,11,1389,42,0,"0","0",0,0,11,0,NA,NA,11,0
"1390",20190821,2,"X136","1-RED",1782.783,3,"op","Rop","R","op","BA",1,0,1,2,0,1,1390,108,0,"1","2",0,0,1,0,NA,NA,1,0
"1391",20190821,2,"Msmu_BA","1-RED",1789.667,1,"op","Rop","R","op","BA",1,0,1,44,0,11,1391,42,0,"0","0",0,0,11,0,NA,NA,11,0
"1392",20190821,2,"OMP_V_BA","1-BLUE",1796.644,1,"op","Bop","B","op","BA",0,1,1,66,0,0,1392,64,0,"0","2",0,0,0,0,NA,NA,0,0
"1393",20190821,2,"X136","1-RED",1806.303,5,"op","Rop","R","op","BA",1,0,1,2,0,1,1393,108,0,"1","2",0,0,1,0,NA,NA,1,0
"1394",20190821,2,"MTV_V_BA","1-RED",1811.214,3,"drops","Rdr","R","dr","BA",1,0,0,48,0,0,1394,46,0,"1","0",0,0,0,0,NA,1,0,0
"1395",20190821,2,"X118","1-RED",1817.126,3,"op","Rop","R","op","BA",1,0,1,1,6,6,1395,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1396",20190821,2,"TMB_V_BA","1-RED",1821.7,4,"op","Rop","R","op","BA",1,0,1,86,0,16,1396,84,0,"0","3",16,0,16,0,NA,1,16,0
"1397",20190821,2,"X118","1-RED",1829.121,7,"op","Rop","R","op","BA",1,0,1,1,6,6,1397,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1398",20190821,2,"MTV_V_BA","1-BLUE",1830.732,7,"op","Bop","B","op","BA",0,1,1,48,0,0,1398,46,0,"1","0",0,0,0,0,NA,1,0,0
"1399",20190821,2,"OMG_V_BA","1-RED",1845.587,7,"op","Rop","R","op","BA",1,0,1,62,0,0,1399,60,0,"0","2",0,0,0,0,NA,1,0,0
"1400",20190821,2,"MTM_V_BA","1-RED",1847.443,7,"op","Rop","R","op","BA",1,0,1,46,0,1,1400,44,0,"1","2",1,0,1,0,30,1,1,0
"1401",20190821,2,"MTV_V_BA","1-RED",1850.442,5,"op","Rop","R","op","BA",1,0,1,48,0,0,1401,46,0,"1","0",0,0,0,0,NA,1,0,0
"1402",20190821,2,"X118","1-RED",1854.078,6,"op","Rop","R","op","BA",1,0,1,1,6,6,1402,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1403",20190821,2,"BTV_V_BA","1-RED",1856.453,6,"op","Rop","R","op","BA",1,0,1,30,19,42,1403,28,0,"0","2",0,0,42,19,71,1,42,19
"1404",20190821,2,"BV_V_BA","1-RED",1859.18,6,"op","Rop","R","op","BA",1,0,1,31,0,0,1404,29,0,"1","3",0,0,0,0,44,2,0,0
"1405",20190821,2,"NOT_V_MA","1-RED",1862.431,5,"op","Rop","R","op","BA",1,0,1,57,0,0,1405,55,0,"0","2",0,0,0,0,NA,1,0,0
"1406",20190821,2,"OVP_V_BA","1-RED",1871.463,4,"op","Rop","R","op","BA",1,0,1,79,0,0,1406,77,0,"1","2",0,0,0,0,NA,1,0,0
"1407",20190821,2,"X118","1-RED",1880.224,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1407,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1408",20190821,2,"BV_V_BA","1-RED",1882.651,5,"op","Rop","R","op","BA",1,0,1,31,0,0,1408,29,0,"1","3",0,0,0,0,44,2,0,0
"1409",20190821,2,"X118","1-RED",1897.461,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1409,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1410",20190821,2,"MTV_V_BA","1-BLUE",1905.844,5,"op","Bop","B","op","BA",0,1,1,48,0,0,1410,46,0,"1","0",0,0,0,0,NA,1,0,0
"1411",20190821,2,"ONV_V_BA","1-RED",1912.044,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1411,68,0,"1","2",0,0,0,0,NA,1,0,0
"1412",20190821,2,"X118","1-RED",1938.237,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1412,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1413",20190821,2,"ONV_V_BA","1-RED",1946.738,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1413,68,0,"1","2",0,0,0,0,NA,1,0,0
"1414",20190821,2,"NOT_V_MA","1-RED",1950.282,5,"op","Rop","R","op","BA",1,0,1,57,0,0,1414,55,0,"0","2",0,0,0,0,NA,1,0,0
"1415",20190821,2,"OMP_V_BA","1-BLUE",1952.934,6,"op","Bop","B","op","BA",0,1,1,66,0,0,1415,64,0,"0","2",0,0,0,0,NA,NA,0,0
"1416",20190821,2,"MGO_V_BA","1-RED",1954.737,6,"op","Rop","R","op","BA",1,0,1,37,3,5,1416,35,0,"0","0",0,0,5,3,34,1,5,3
"1417",20190821,2,"MTM_V_BA","1-RED",1962.028,6,"op","Rop","R","op","BA",1,0,1,46,0,1,1417,44,0,"1","2",1,0,1,0,30,1,1,0
"1418",20190821,2,"BTV_V_BA","1-RED",1963.205,7,"op","Rop","R","op","BA",1,0,1,30,19,42,1418,28,0,"0","2",0,0,42,19,71,1,42,19
"1419",20190821,2,"MTV_V_BA","1-RED",1966.118,6,"op","Rop","R","op","BA",1,0,1,48,0,0,1419,46,0,"1","0",0,0,0,0,NA,1,0,0
"1420",20190821,2,"X118","1-RED",1970.429,6,"op","Rop","R","op","BA",1,0,1,1,6,6,1420,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1421",20190821,2,"TMB_V_BA","1-RED",1975.507,3,"op","Rop","R","op","BA",1,0,1,86,0,16,1421,84,0,"0","3",16,0,16,0,NA,1,16,0
"1422",20190821,2,"MTV_V_BA","1-RED",1983.863,6,"op","Rop","R","op","BA",1,0,1,48,0,0,1422,46,0,"1","0",0,0,0,0,NA,1,0,0
"1423",20190821,2,"BGP_V_BA","1-RED",1984.992,6,"op","Rop","R","op","BA",1,0,1,8,17,20,1423,6,0,"1","2",20,17,20,17,19,1,20,17
"1424",20190821,2,"Msmu_BA","1-BLUE",1986.487,7,"op","Bop","B","op","BA",0,1,1,44,0,11,1424,42,0,"0","0",0,0,11,0,NA,NA,11,0
"1425",20190821,2,"MGO_V_BA","1-RED",1989.064,5,"op","Rop","R","op","BA",1,0,1,37,3,5,1425,35,0,"0","0",0,0,5,3,34,1,5,3
"1426",20190821,2,"MPG_V_BA","1-RED",1990.257,5,"op","Rop","R","op","BA",1,0,1,41,1,7,1426,39,0,"0","3",0,0,7,1,87,1,7,1
"1427",20190821,2,"ONV_V_BA","1-RED",1992.609,4,"op","Rop","R","op","BA",1,0,1,70,0,0,1427,68,0,"1","2",0,0,0,0,NA,1,0,0
"1428",20190821,2,"X118","1-RED",2000.842,3,"op","Rop","R","op","BA",1,0,1,1,6,6,1428,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1429",20190821,2,"TMG_V_BA","1-RED",2006.509,4,"op","Rop","R","op","BA",1,0,1,87,0,0,1429,85,0,"1","0",0,0,0,0,NA,3,0,0
"1430",20190821,2,"OVP_V_BA","1-RED",2029.721,3,"op","Rop","R","op","BA",1,0,1,79,0,0,1430,77,0,"1","2",0,0,0,0,NA,1,0,0
"1431",20190821,2,"BGP_V_BA","1-RED",2036.128,4,"drops","Rdr","R","dr","BA",1,0,0,8,17,20,1431,6,0,"1","2",20,17,20,17,19,1,20,17
"1432",20190821,2,"BGP_V_BA","1-RED",2043.185,5,"op","Rop","R","op","BA",1,0,1,8,17,20,1432,6,0,"1","2",20,17,20,17,19,1,20,17
"1433",20190821,2,"ONV_V_BA","1-RED",2044.687,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1433,68,0,"1","2",0,0,0,0,NA,1,0,0
"1434",20190821,2,"BV_V_BA","1-RED",2047.415,6,"op","Rop","R","op","BA",1,0,1,31,0,0,1434,29,0,"1","3",0,0,0,0,44,2,0,0
"1435",20190821,2,"MTM_V_BA","1-RED",2050.568,6,"op","Rop","R","op","BA",1,0,1,46,0,1,1435,44,0,"1","2",1,0,1,0,30,1,1,0
"1436",20190821,2,"BTV_V_BA","1-RED",2052.713,5,"op","Rop","R","op","BA",1,0,1,30,19,42,1436,28,0,"0","2",0,0,42,19,71,1,42,19
"1437",20190821,2,"TPV_V_BA","1-RED",2056.997,5,"op","Rop","R","op","BA",1,0,1,99,0,0,1437,97,0,"0","0",0,0,0,0,NA,NA,0,0
"1438",20190821,2,"OMG_V_BA","1-RED",2065.597,3,"op","Rop","R","op","BA",1,0,1,62,0,0,1438,60,0,"0","2",0,0,0,0,NA,1,0,0
"1439",20190821,2,"MGV_V_BA","1-BLUE",2071.413,5,"op","Bop","B","op","BA",0,1,1,38,0,0,1439,36,0,"0","2",0,0,0,0,89,1,0,0
"1440",20190821,2,"ONV_V_BA","1-RED",2074.494,5,"drops","Rdr","R","dr","BA",1,0,0,70,0,0,1440,68,0,"1","2",0,0,0,0,NA,1,0,0
"1441",20190821,2,"ONV_V_BA","1-RED",2078.317,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1441,68,0,"1","2",0,0,0,0,NA,1,0,0
"1442",20190821,2,"BT_V_BA","1-RED",2080.822,6,"op","Rop","R","op","BA",1,0,1,27,0,0,1442,25,0,"1","3",0,0,0,0,3,1,0,0
"1443",20190821,2,"TMB_V_BA","1-RED",2097.915,4,"op","Rop","R","op","BA",1,0,1,86,0,16,1443,84,0,"0","3",16,0,16,0,NA,1,16,0
"1444",20190821,2,"BTV_V_BA","1-BLUE",2102.838,5,"op","Bop","B","op","BA",0,1,1,30,19,42,1444,28,0,"0","2",0,0,42,19,71,1,42,19
"1445",20190821,2,"BT_V_BA","1-RED",2106.041,4,"op","Rop","R","op","BA",1,0,1,27,0,0,1445,25,0,"1","3",0,0,0,0,3,1,0,0
"1446",20190821,2,"OMP_V_BA","1-BLUE",2110.496,4,"op","Bop","B","op","BA",0,1,1,66,0,0,1446,64,0,"0","2",0,0,0,0,NA,NA,0,0
"1447",20190821,2,"MGV_V_BA","1-BLUE",2113.372,5,"op","Bop","B","op","BA",0,1,1,38,0,0,1447,36,0,"0","2",0,0,0,0,89,1,0,0
"1448",20190821,2,"ONV_V_BA","1-RED",2121.988,4,"op","Rop","R","op","BA",1,0,1,70,0,0,1448,68,0,"1","2",0,0,0,0,NA,1,0,0
"1449",20190821,2,"TMB_V_BA","1-RED",2124.341,5,"op","Rop","R","op","BA",1,0,1,86,0,16,1449,84,0,"0","3",16,0,16,0,NA,1,16,0
"1450",20190821,2,"OMP_V_BA","1-BLUE",2130.76,5,"drops","Bdr","B","dr","BA",0,1,0,66,0,0,1450,64,0,"0","2",0,0,0,0,NA,NA,0,0
"1451",20190821,2,"BNV_V_BA","1-BLUE",2142.993,8,"op","Bop","B","op","BA",0,1,1,16,0,12,1451,14,0,"1","3",0,0,12,0,61,1,12,0
"1452",20190821,2,"BT_V_BA","1-BLUE",2154.605,10,"op","Bop","B","op","BA",0,1,1,27,0,0,1452,25,0,"1","3",0,0,0,0,3,1,0,0
"1453",20190821,2,"BV_V_BA","1-RED",2157.836,10,"op","Rop","R","op","BA",1,0,1,31,0,0,1453,29,0,"1","3",0,0,0,0,44,2,0,0
"1454",20190821,2,"OVP_V_BA","1-RED",2159.53,8,"op","Rop","R","op","BA",1,0,1,79,0,0,1454,77,0,"1","2",0,0,0,0,NA,1,0,0
"1455",20190821,2,"BTV_V_BA","1-RED",2169.035,8,"op","Rop","R","op","BA",1,0,1,30,19,42,1455,28,0,"0","2",0,0,42,19,71,1,42,19
"1456",20190821,2,"BTV_V_BA","1-BLUE",2180.425,7,"op","Bop","B","op","BA",0,1,1,30,19,42,1456,28,0,"0","2",0,0,42,19,71,1,42,19
"1457",20190821,2,"BTB_V_BA","1-BLUE",2187.258,8,"op","Bop","B","op","BA",0,1,1,28,0,0,1457,26,0,"0","2",0,0,0,0,92,1,0,0
"1458",20190821,2,"BTV_V_BA","1-BLUE",2190.207,6,"drops","Bdr","B","dr","BA",0,1,0,30,19,42,1458,28,0,"0","2",0,0,42,19,71,1,42,19
"1459",20190821,2,"BTV_V_BA","1-RED",2192.156,8,"op","Rop","R","op","BA",1,0,1,30,19,42,1459,28,0,"0","2",0,0,42,19,71,1,42,19
"1460",20190821,2,"OPG_V_BA","1-BLUE",2197.416,8,"op","Bop","B","op","BA",0,1,1,73,0,0,1460,71,0,"0","3",0,0,0,0,NA,3,0,0
"1461",20190821,2,"ONV_V_BA","1-RED",2200.166,6,"op","Rop","R","op","BA",1,0,1,70,0,0,1461,68,0,"1","2",0,0,0,0,NA,1,0,0
"1462",20190821,2,"BNV_V_BA","1-RED",2204.206,7,"op","Rop","R","op","BA",1,0,1,16,0,12,1462,14,0,"1","3",0,0,12,0,61,1,12,0
"1463",20190821,2,"OMG_V_BA","1-RED",2207.077,6,"op","Rop","R","op","BA",1,0,1,62,0,0,1463,60,0,"0","2",0,0,0,0,NA,1,0,0
"1464",20190821,2,"MTM_V_BA","1-RED",2210.202,8,"op","Rop","R","op","BA",1,0,1,46,0,1,1464,44,0,"1","2",1,0,1,0,30,1,1,0
"1465",20190821,2,"TMB_V_BA","1-RED",2212.554,7,"op","Rop","R","op","BA",1,0,1,86,0,16,1465,84,0,"0","3",16,0,16,0,NA,1,16,0
"1466",20190821,2,"TMG_V_BA","1-RED",2217.259,8,"op","Rop","R","op","BA",1,0,1,87,0,0,1466,85,0,"1","0",0,0,0,0,NA,3,0,0
"1467",20190821,2,"BT_V_BA","1-RED",2219.611,9,"op","Rop","R","op","BA",1,0,1,27,0,0,1467,25,0,"1","3",0,0,0,0,3,1,0,0
"1468",20190821,2,"MPG_V_BA","1-RED",2223.69,8,"op","Rop","R","op","BA",1,0,1,41,1,7,1468,39,0,"0","3",0,0,7,1,87,1,7,1
"1469",20190821,2,"BT_V_BA","1-RED",2227.844,7,"op","Rop","R","op","BA",1,0,1,27,0,0,1469,25,0,"1","3",0,0,0,0,3,1,0,0
"1470",20190822,2,"BON_V_BA","1-RED",52.488,4,"op","Rop","R","op","BA",1,0,1,20,0,0,1470,18,0,"0","3",0,0,0,0,42,1,0,0
"1471",20190822,2,"OGM_V_BA","1-RED",56.683,5,"op","Rop","R","op","BA",1,0,1,59,0,8,1471,57,0,"1","2",0,0,8,0,40,3,8,0
"1472",20190822,2,"NGP_V_MA","1-RED",59.927,6,"op","Rop","R","op","BA",1,0,1,55,0,0,1472,53,0,"1","2",0,0,0,0,56,1,0,0
"1473",20190822,2,"X118","1-RED",62.463,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1473,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1474",20190822,2,"OPV_V_BA","1-RED",64.364,6,"op","Rop","R","op","BA",1,0,1,74,0,0,1474,72,0,"0","3",0,0,0,0,NA,2,0,0
"1475",20190822,2,"TOP_V_BA","1-RED",66.104,6,"op","Rop","R","op","BA",1,0,1,95,0,0,1475,93,0,"1","2",0,0,0,0,NA,1,0,0
"1476",20190822,2,"MVT_V_BA","1-RED",70.604,6,"op","Rop","R","op","BA",1,0,1,52,0,0,1476,50,0,"1","3",0,0,0,0,2,1,0,0
"1477",20190822,2,"OGM_V_BA","1-RED",78.054,5,"op","Rop","R","op","BA",1,0,1,59,0,8,1477,57,0,"1","2",0,0,8,0,40,3,8,0
"1478",20190822,2,"BON_V_BA","1-RED",80.402,4,"op","Rop","R","op","BA",1,0,1,20,0,0,1478,18,0,"0","3",0,0,0,0,42,1,0,0
"1479",20190822,2,"OPV_V_BA","1-RED",89.987,6,"op","Rop","R","op","BA",1,0,1,74,0,0,1479,72,0,"0","3",0,0,0,0,NA,2,0,0
"1480",20190822,2,"BGP_V_BA","1-RED",91.467,6,"op","Rop","R","op","BA",1,0,1,8,17,20,1480,6,0,"1","2",20,17,20,17,19,1,20,17
"1481",20190822,2,"MTM_V_BA","1-BLUE",92.593,6,"op","Bop","B","op","BA",0,1,1,46,0,1,1481,44,0,"1","2",1,0,1,0,30,1,1,0
"1482",20190822,2,"MTM_V_BA","1-RED",94.486,8,"op","Rop","R","op","BA",1,0,1,46,0,1,1482,44,0,"1","2",1,0,1,0,30,1,1,0
"1483",20190822,2,"B_V_BA","1-RED",101.165,6,"op","Rop","R","op","BA",1,0,1,3,0,0,1483,1,0,"0","0",0,0,0,0,NA,1,0,0
"1484",20190822,2,"OVM_V_BA","1-RED",103.657,7,"op","Rop","R","op","BA",1,0,1,77,0,1,1484,75,0,"1","3",0,0,1,0,NA,1,1,0
"1485",20190822,2,"MPG_V_BA","1-RED",107.835,7,"op","Rop","R","op","BA",1,0,1,41,1,7,1485,39,0,"0","3",0,0,7,1,87,1,7,1
"1486",20190822,2,"TOP_V_BA","1-RED",110.342,7,"op","Rop","R","op","BA",1,0,1,95,0,0,1486,93,0,"1","2",0,0,0,0,NA,1,0,0
"1487",20190822,2,"OPV_V_BA","1-RED",111.695,7,"op","Rop","R","op","BA",1,0,1,74,0,0,1487,72,0,"0","3",0,0,0,0,NA,2,0,0
"1488",20190822,2,"X118","1-RED",114.97,5,"op","Rop","R","op","BA",1,0,1,1,6,6,1488,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1489",20190822,2,"BTB_V_BA","1-RED",124.778,4,"op","Rop","R","op","BA",1,0,1,28,0,0,1489,26,0,"0","2",0,0,0,0,92,1,0,0
"1490",20190822,2,"ONP_V_BA","1-RED",125.981,3,"op","Rop","R","op","BA",1,0,1,68,0,0,1490,66,0,"1","3",0,0,0,0,NA,1,0,0
"1491",20190822,2,"BON_V_BA","1-RED",130.636,4,"op","Rop","R","op","BA",1,0,1,20,0,0,1491,18,0,"0","3",0,0,0,0,42,1,0,0
"1492",20190822,2,"OMG_V_BA","1-BLUE",138.703,6,"op","Bop","B","op","BA",0,1,1,62,0,0,1492,60,0,"0","2",0,0,0,0,NA,1,0,0
"1493",20190822,2,"MVT_V_BA","1-RED",146.488,5,"op","Rop","R","op","BA",1,0,1,52,0,0,1493,50,0,"1","3",0,0,0,0,2,1,0,0
"1494",20190822,2,"OGM_V_BA","1-RED",148.853,6,"op","Rop","R","op","BA",1,0,1,59,0,8,1494,57,0,"1","2",0,0,8,0,40,3,8,0
"1495",20190822,2,"NGP_V_MA","1-RED",150.652,7,"op","Rop","R","op","BA",1,0,1,55,0,0,1495,53,0,"1","2",0,0,0,0,56,1,0,0
"1496",20190822,2,"X118","1-RED",156.503,8,"op","Rop","R","op","BA",1,0,1,1,6,6,1496,107,0,"1","3",6,6,6,6,NA,NA,6,6
"1497",20190822,2,"TMP_V_BA","1-RED",164.6,10,"op","Rop","R","op","BA",1,0,1,88,0,2,1497,86,0,"1","0",0,0,2,0,NA,3,2,0
