"","x","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout"
"1422",1422,20190821,2,"TMB_V_BA","1-RED",1975.507,3,"op","Rop","R","op","BA",1,0,1,87,0,0,1422,84,0
"1444",1444,20190821,2,"TMB_V_BA","1-RED",2097.915,4,"op","Rop","R","op","BA",1,0,1,87,0,0,1444,84,0
"1450",1450,20190821,2,"TMB_V_BA","1-RED",2124.341,5,"op","Rop","R","op","BA",1,0,1,87,0,0,1450,84,0
"1466",1466,20190821,2,"TMB_V_BA","1-RED",2212.554,7,"op","Rop","R","op","BA",1,0,1,87,0,0,1466,84,0
"1503",1503,20190822,2,"TMB_V_BA","1-RED",174.812,8,"op","Rop","R","op","BA",1,0,1,87,0,0,1503,84,0
"1571",1571,20190822,1,"TMB_V_BA","1-RED",278.426,11,"op","Rop","R","op","BA",1,0,1,87,0,0,1571,84,0
"1593",1593,20190822,2,"TMB_V_BA","1-RED",321.663,7,"op","Rop","R","op","BA",1,0,1,87,0,0,1593,84,0
"1650",1650,20190822,1,"TMB_V_BA","1-RED",418.331,8,"op","Rop","R","op","BA",1,0,1,87,0,0,1650,84,0
"1718",1718,20190822,1,"TMB_V_BA","1-RED",550.479,8,"op","Rop","R","op","BA",1,0,1,87,0,0,1718,84,0
"1719",1719,20190822,2,"TMB_V_BA","1-RED",551.75,7,"op","Rop","R","op","BA",1,0,1,87,0,0,1719,84,0
"1741",1741,20190822,1,"TMB_V_BA","1-RED",620.324,9,"op","Rop","R","op","BA",1,0,1,87,0,0,1741,84,0
"1753",1753,20190822,1,"TMB_V_BA","1-RED",658.527,5,"op","Rop","R","op","BA",1,0,1,87,0,0,1753,84,0
"1769",1769,20190822,2,"TMB_V_BA","1-RED",795.618,8,"op","Rop","R","op","BA",1,0,1,87,0,0,1769,84,0
"1850",1850,20190822,1,"TMB_V_BA","1-RED",1022.023,8,"op","Rop","R","op","BA",1,0,1,87,0,0,1850,84,0
"1864",1864,20190822,2,"TMB_V_BA","1-RED",1046.346,5,"op","Rop","R","op","BA",1,0,1,87,0,0,1864,84,0
